,close,Company,Date
41125,42.759998,KMX,2013-04-19
41126,43.389999,KMX,2013-04-22
41127,44.099998,KMX,2013-04-23
41128,44.490002,KMX,2013-04-24
41129,45.0,KMX,2013-04-25
41130,44.82,KMX,2013-04-26
41131,45.119999,KMX,2013-04-29
41132,46.040001,KMX,2013-04-30
41133,45.200001,KMX,2013-05-01
41134,46.0,KMX,2013-05-02
41135,46.23,KMX,2013-05-03
41136,46.25,KMX,2013-05-06
41137,46.82,KMX,2013-05-07
41138,47.09,KMX,2013-05-08
41139,47.110001,KMX,2013-05-09
41140,46.98,KMX,2013-05-10
41141,47.07,KMX,2013-05-13
41142,48.07,KMX,2013-05-14
41143,48.419998,KMX,2013-05-15
41144,47.720001,KMX,2013-05-16
41145,48.669998,KMX,2013-05-17
41146,47.84,KMX,2013-05-20
41147,48.279999,KMX,2013-05-21
41148,47.419998,KMX,2013-05-22
41149,47.049999,KMX,2013-05-23
41150,46.709999,KMX,2013-05-24
41151,46.939999,KMX,2013-05-28
41152,46.669998,KMX,2013-05-29
41153,46.91,KMX,2013-05-30
41154,46.77,KMX,2013-05-31
41155,46.889999,KMX,2013-06-03
41156,46.119999,KMX,2013-06-04
41157,45.529999,KMX,2013-06-05
41158,46.529999,KMX,2013-06-06
41159,47.200001,KMX,2013-06-07
41160,47.09,KMX,2013-06-10
41161,46.599998,KMX,2013-06-11
41162,45.880001,KMX,2013-06-12
41163,46.990002,KMX,2013-06-13
41164,46.41,KMX,2013-06-14
41165,47.119999,KMX,2013-06-17
41166,48.209999,KMX,2013-06-18
41167,47.470001,KMX,2013-06-19
41168,44.57,KMX,2013-06-20
41169,44.59,KMX,2013-06-21
41170,43.990002,KMX,2013-06-24
41171,44.360001,KMX,2013-06-25
41172,45.889999,KMX,2013-06-26
41173,46.700001,KMX,2013-06-27
41174,46.16,KMX,2013-06-28
41175,47.5,KMX,2014-04-01
41176,47.880001,KMX,2014-04-02
41177,47.560001,KMX,2014-04-03
41178,45.560001,KMX,2014-04-04
41179,43.68,KMX,2014-04-07
41180,44.459999,KMX,2014-04-08
41181,45.040001,KMX,2014-04-09
41182,43.759998,KMX,2014-04-10
41183,42.880001,KMX,2014-04-11
41184,43.32,KMX,2014-04-14
41185,43.369999,KMX,2014-04-15
41186,43.810001,KMX,2014-04-16
41187,44.439999,KMX,2014-04-17
41188,43.720001,KMX,2014-04-21
41189,43.509998,KMX,2014-04-22
41190,43.25,KMX,2014-04-23
41191,43.540001,KMX,2014-04-24
41192,42.98,KMX,2014-04-25
41193,43.169998,KMX,2014-04-28
41194,43.68,KMX,2014-04-29
41195,43.779999,KMX,2014-04-30
41196,44.48,KMX,2014-05-01
41197,44.860001,KMX,2014-05-02
41198,44.299999,KMX,2014-05-05
41199,43.630001,KMX,2014-05-06
41200,44.110001,KMX,2014-05-07
41201,44.599998,KMX,2014-05-08
41202,44.98,KMX,2014-05-09
41203,45.610001,KMX,2014-05-12
41204,45.490002,KMX,2014-05-13
41205,44.799999,KMX,2014-05-14
41206,44.189999,KMX,2014-05-15
41207,44.52,KMX,2014-05-16
41208,44.560001,KMX,2014-05-19
41209,43.880001,KMX,2014-05-20
41210,44.34,KMX,2014-05-21
41211,44.529999,KMX,2014-05-22
41212,44.700001,KMX,2014-05-23
41213,45.080002,KMX,2014-05-27
41214,44.880001,KMX,2014-05-28
41215,44.98,KMX,2014-05-29
41216,44.310001,KMX,2014-05-30
41217,44.299999,KMX,2014-06-02
41218,45.509998,KMX,2014-06-03
41219,46.009998,KMX,2014-06-04
41220,46.110001,KMX,2014-06-05
41221,46.43,KMX,2014-06-06
41222,46.27,KMX,2014-06-09
41223,46.110001,KMX,2014-06-10
41224,45.720001,KMX,2014-06-11
41225,43.869999,KMX,2014-06-12
41226,44.189999,KMX,2014-06-13
41227,44.299999,KMX,2014-06-16
41228,44.290001,KMX,2014-06-17
41229,44.950001,KMX,2014-06-18
41230,45.279999,KMX,2014-06-19
41231,52.75,KMX,2014-06-20
41232,51.91,KMX,2014-06-23
41233,50.07,KMX,2014-06-24
41234,50.009998,KMX,2014-06-25
41235,51.57,KMX,2014-06-26
41236,51.880001,KMX,2014-06-27
41237,52.009998,KMX,2014-06-30
41238,68.389999,KMX,2015-04-01
41239,74.730003,KMX,2015-04-02
41240,73.949997,KMX,2015-04-06
41241,73.419998,KMX,2015-04-07
41242,74.07,KMX,2015-04-08
41243,74.110001,KMX,2015-04-09
41244,73.190002,KMX,2015-04-10
41245,73.010002,KMX,2015-04-13
41246,72.459999,KMX,2015-04-14
41247,72.400002,KMX,2015-04-15
41248,71.68,KMX,2015-04-16
41249,70.610001,KMX,2015-04-17
41250,70.970001,KMX,2015-04-20
41251,70.879997,KMX,2015-04-21
41252,70.839996,KMX,2015-04-22
41253,70.720001,KMX,2015-04-23
41254,69.970001,KMX,2015-04-24
41255,68.809998,KMX,2015-04-27
41256,69.389999,KMX,2015-04-28
41257,68.760002,KMX,2015-04-29
41258,68.110001,KMX,2015-04-30
41259,69.809998,KMX,2015-05-01
41260,71.330002,KMX,2015-05-04
41261,70.300003,KMX,2015-05-05
41262,69.970001,KMX,2015-05-06
41263,70.839996,KMX,2015-05-07
41264,71.529999,KMX,2015-05-08
41265,71.349998,KMX,2015-05-11
41266,71.269997,KMX,2015-05-12
41267,71.110001,KMX,2015-05-13
41268,71.720001,KMX,2015-05-14
41269,72.260002,KMX,2015-05-15
41270,73.0,KMX,2015-05-18
41271,72.260002,KMX,2015-05-19
41272,72.300003,KMX,2015-05-20
41273,72.510002,KMX,2015-05-21
41274,72.410004,KMX,2015-05-22
41275,71.709999,KMX,2015-05-26
41276,72.839996,KMX,2015-05-27
41277,72.379997,KMX,2015-05-28
41278,71.040001,KMX,2015-05-29
41279,71.699997,KMX,2015-06-01
41280,72.099998,KMX,2015-06-02
41281,72.809998,KMX,2015-06-03
41282,73.089996,KMX,2015-06-04
41283,73.699997,KMX,2015-06-05
41284,72.160004,KMX,2015-06-08
41285,72.589996,KMX,2015-06-09
41286,73.150002,KMX,2015-06-10
41287,72.779999,KMX,2015-06-11
41288,72.860001,KMX,2015-06-12
41289,71.550003,KMX,2015-06-15
41290,72.199997,KMX,2015-06-16
41291,72.279999,KMX,2015-06-17
41292,71.959999,KMX,2015-06-18
41293,69.269997,KMX,2015-06-19
41294,68.029999,KMX,2015-06-22
41295,68.730003,KMX,2015-06-23
41296,68.120003,KMX,2015-06-24
41297,68.07,KMX,2015-06-25
41298,68.410004,KMX,2015-06-26
41299,66.349998,KMX,2015-06-29
41300,66.209999,KMX,2015-06-30
41301,51.75,KMX,2016-04-01
41302,51.150002,KMX,2016-04-04
41303,51.220001,KMX,2016-04-05
41304,53.290001,KMX,2016-04-06
41305,49.48,KMX,2016-04-07
41306,50.98,KMX,2016-04-08
41307,50.880001,KMX,2016-04-11
41308,51.59,KMX,2016-04-12
41309,53.939999,KMX,2016-04-13
41310,53.619999,KMX,2016-04-14
41311,53.669998,KMX,2016-04-15
41312,53.43,KMX,2016-04-18
41313,54.330002,KMX,2016-04-19
41314,37.599998,KO,2013-01-02
41315,37.599998,KO,2013-01-03
41316,37.66,KO,2013-01-04
41317,37.299999,KO,2013-01-07
41318,37.040001,KO,2013-01-08
41319,37.029999,KO,2013-01-09
41320,36.959999,KO,2013-01-10
41321,36.91,KO,2013-01-11
41322,36.990002,KO,2013-01-14
41323,37.32,KO,2013-01-15
41324,37.32,KO,2013-01-16
41325,37.509998,KO,2013-01-17
41326,37.700001,KO,2013-01-18
41327,37.130001,KO,2013-01-22
41328,37.130001,KO,2013-01-23
41329,37.110001,KO,2013-01-24
41330,37.049999,KO,2013-01-25
41331,37.009998,KO,2013-01-28
41332,37.419998,KO,2013-01-29
41333,37.5,KO,2013-01-30
41334,37.240002,KO,2013-01-31
41335,37.540001,KO,2013-02-01
41336,37.349998,KO,2013-02-04
41337,38.139999,KO,2013-02-05
41338,38.310001,KO,2013-02-06
41339,38.91,KO,2013-02-07
41340,38.77,KO,2013-02-08
41341,38.610001,KO,2013-02-11
41342,37.560001,KO,2013-02-12
41343,37.209999,KO,2013-02-13
41344,36.84,KO,2013-02-14
41345,37.419998,KO,2013-02-15
41346,37.669998,KO,2013-02-19
41347,37.73,KO,2013-02-20
41348,37.709999,KO,2013-02-21
41349,38.52,KO,2013-02-22
41350,37.720001,KO,2013-02-25
41351,38.110001,KO,2013-02-26
41352,38.450001,KO,2013-02-27
41353,38.720001,KO,2013-02-28
41354,38.700001,KO,2013-03-01
41355,38.82,KO,2013-03-04
41356,38.68,KO,2013-03-05
41357,39.02,KO,2013-03-06
41358,39.119999,KO,2013-03-07
41359,39.220001,KO,2013-03-08
41360,39.310001,KO,2013-03-11
41361,38.959999,KO,2013-03-12
41362,38.59,KO,2013-03-13
41363,39.02,KO,2013-03-14
41364,38.830002,KO,2013-03-15
41365,38.759998,KO,2013-03-18
41366,39.330002,KO,2013-03-19
41367,39.869999,KO,2013-03-20
41368,40.07,KO,2013-03-21
41369,40.040001,KO,2013-03-22
41370,40.119999,KO,2013-03-25
41371,40.689999,KO,2013-03-26
41372,40.220001,KO,2013-03-27
41373,40.439999,KO,2013-03-28
41374,40.66,KO,2014-01-02
41375,40.459999,KO,2014-01-03
41376,40.27,KO,2014-01-06
41377,40.389999,KO,2014-01-07
41378,39.939999,KO,2014-01-08
41379,39.73,KO,2014-01-09
41380,40.130001,KO,2014-01-10
41381,39.529999,KO,2014-01-13
41382,39.689999,KO,2014-01-14
41383,39.759998,KO,2014-01-15
41384,39.709999,KO,2014-01-16
41385,39.279999,KO,2014-01-17
41386,39.919998,KO,2014-01-21
41387,39.900002,KO,2014-01-22
41388,39.240002,KO,2014-01-23
41389,38.84,KO,2014-01-24
41390,38.73,KO,2014-01-27
41391,38.869999,KO,2014-01-28
41392,37.900002,KO,2014-01-29
41393,38.169998,KO,2014-01-30
41394,37.82,KO,2014-01-31
41395,37.200001,KO,2014-02-03
41396,37.48,KO,2014-02-04
41397,37.610001,KO,2014-02-05
41398,38.029999,KO,2014-02-06
41399,37.950001,KO,2014-02-07
41400,38.57,KO,2014-02-10
41401,38.639999,KO,2014-02-11
41402,38.509998,KO,2014-02-12
41403,38.650002,KO,2014-02-13
41404,38.93,KO,2014-02-14
41405,37.470001,KO,2014-02-18
41406,37.099998,KO,2014-02-19
41407,37.299999,KO,2014-02-20
41408,37.18,KO,2014-02-21
41409,37.5,KO,2014-02-24
41410,37.77,KO,2014-02-25
41411,37.869999,KO,2014-02-26
41412,38.07,KO,2014-02-27
41413,38.200001,KO,2014-02-28
41414,38.119999,KO,2014-03-03
41415,38.310001,KO,2014-03-04
41416,38.349998,KO,2014-03-05
41417,38.470001,KO,2014-03-06
41418,38.549999,KO,2014-03-07
41419,38.650002,KO,2014-03-10
41420,38.799999,KO,2014-03-11
41421,38.470001,KO,2014-03-12
41422,37.970001,KO,2014-03-13
41423,38.169998,KO,2014-03-14
41424,38.27,KO,2014-03-17
41425,38.400002,KO,2014-03-18
41426,38.139999,KO,2014-03-19
41427,38.450001,KO,2014-03-20
41428,38.439999,KO,2014-03-21
41429,38.400002,KO,2014-03-24
41430,38.619999,KO,2014-03-25
41431,38.610001,KO,2014-03-26
41432,38.82,KO,2014-03-27
41433,38.950001,KO,2014-03-28
41434,38.66,KO,2014-03-31
41435,42.139999,KO,2015-01-02
41436,42.139999,KO,2015-01-05
41437,42.459999,KO,2015-01-06
41438,42.990002,KO,2015-01-07
41439,43.509998,KO,2015-01-08
41440,43.029999,KO,2015-01-09
41441,42.639999,KO,2015-01-12
41442,42.630001,KO,2015-01-13
41443,42.560001,KO,2015-01-14
41444,42.380001,KO,2015-01-15
41445,42.529999,KO,2015-01-16
41446,43.16,KO,2015-01-20
41447,43.360001,KO,2015-01-21
41448,43.779999,KO,2015-01-22
41449,43.310001,KO,2015-01-23
41450,43.0,KO,2015-01-26
41451,42.389999,KO,2015-01-27
41452,41.919998,KO,2015-01-28
41453,42.099998,KO,2015-01-29
41454,41.169998,KO,2015-01-30
41455,41.59,KO,2015-02-02
41456,41.630001,KO,2015-02-03
41457,41.68,KO,2015-02-04
41458,41.790001,KO,2015-02-05
41459,41.450001,KO,2015-02-06
41460,41.23,KO,2015-02-09
41461,42.400002,KO,2015-02-10
41462,42.369999,KO,2015-02-11
41463,42.169998,KO,2015-02-12
41464,41.990002,KO,2015-02-13
41465,41.810001,KO,2015-02-17
41466,41.73,KO,2015-02-18
41467,42.110001,KO,2015-02-19
41468,41.970001,KO,2015-02-20
41469,41.849998,KO,2015-02-23
41470,42.130001,KO,2015-02-24
41471,42.049999,KO,2015-02-25
41472,42.459999,KO,2015-02-26
41473,43.299999,KO,2015-02-27
41474,43.200001,KO,2015-03-02
41475,42.950001,KO,2015-03-03
41476,42.5,KO,2015-03-04
41477,42.400002,KO,2015-03-05
41478,41.52,KO,2015-03-06
41479,41.389999,KO,2015-03-09
41480,40.689999,KO,2015-03-10
41481,40.099998,KO,2015-03-11
41482,40.57,KO,2015-03-12
41483,39.91,KO,2015-03-13
41484,40.290001,KO,2015-03-16
41485,40.509998,KO,2015-03-17
41486,40.599998,KO,2015-03-18
41487,40.02,KO,2015-03-19
41488,40.650002,KO,2015-03-20
41489,40.619999,KO,2015-03-23
41490,40.470001,KO,2015-03-24
41491,40.450001,KO,2015-03-25
41492,40.349998,KO,2015-03-26
41493,40.080002,KO,2015-03-27
41494,40.509998,KO,2015-03-30
41495,40.549999,KO,2015-03-31
41496,42.400002,KO,2016-01-04
41497,42.549999,KO,2016-01-05
41498,42.32,KO,2016-01-06
41499,41.619999,KO,2016-01-07
41500,41.509998,KO,2016-01-08
41501,41.580002,KO,2016-01-11
41502,42.119999,KO,2016-01-12
41503,41.849998,KO,2016-01-13
41504,41.880001,KO,2016-01-14
41505,41.5,KO,2016-01-15
41506,41.919998,KO,2016-01-19
41507,41.380001,KO,2016-01-20
41508,55.5,KORS,2013-04-01
41509,54.16,KORS,2013-04-02
41510,54.959999,KORS,2013-04-03
41511,54.66,KORS,2013-04-04
41512,54.98,KORS,2013-04-05
41513,56.299999,KORS,2013-04-08
41514,55.689999,KORS,2013-04-09
41515,55.099998,KORS,2013-04-10
41516,57.310001,KORS,2013-04-11
41517,56.0,KORS,2013-04-12
41518,54.0,KORS,2013-04-15
41519,52.970001,KORS,2013-04-16
41520,53.919998,KORS,2013-04-17
41521,53.610001,KORS,2013-04-18
41522,53.080002,KORS,2013-04-19
41523,52.360001,KORS,2013-04-22
41524,54.09,KORS,2013-04-23
41525,53.52,KORS,2013-04-24
41526,56.639999,KORS,2013-04-25
41527,56.119999,KORS,2013-04-26
41528,56.049999,KORS,2013-04-29
41529,56.939999,KORS,2013-04-30
41530,56.5,KORS,2013-05-01
41531,57.049999,KORS,2013-05-02
41532,58.040001,KORS,2013-05-03
41533,57.09,KORS,2013-05-06
41534,58.41,KORS,2013-05-07
41535,57.98,KORS,2013-05-08
41536,59.41,KORS,2013-05-09
41537,60.360001,KORS,2013-05-10
41538,60.98,KORS,2013-05-13
41539,61.34,KORS,2013-05-14
41540,60.5,KORS,2013-05-15
41541,59.27,KORS,2013-05-16
41542,60.610001,KORS,2013-05-17
41543,60.580002,KORS,2013-05-20
41544,61.23,KORS,2013-05-21
41545,60.459999,KORS,2013-05-22
41546,59.810001,KORS,2013-05-23
41547,60.09,KORS,2013-05-24
41548,61.98,KORS,2013-05-28
41549,63.950001,KORS,2013-05-29
41550,65.68,KORS,2013-05-30
41551,62.82,KORS,2013-05-31
41552,62.240002,KORS,2013-06-03
41553,61.57,KORS,2013-06-04
41554,61.240002,KORS,2013-06-05
41555,61.93,KORS,2013-06-06
41556,62.689999,KORS,2013-06-07
41557,62.169998,KORS,2013-06-10
41558,61.27,KORS,2013-06-11
41559,60.529999,KORS,2013-06-12
41560,59.5,KORS,2013-06-13
41561,60.799999,KORS,2013-06-14
41562,61.560001,KORS,2013-06-17
41563,61.630001,KORS,2013-06-18
41564,61.700001,KORS,2013-06-19
41565,59.599998,KORS,2013-06-20
41566,59.18,KORS,2013-06-21
41567,57.099998,KORS,2013-06-24
41568,59.040001,KORS,2013-06-25
41569,59.700001,KORS,2013-06-26
41570,61.279999,KORS,2013-06-27
41571,62.02,KORS,2013-06-28
41572,95.25,KORS,2014-04-01
41573,95.029999,KORS,2014-04-02
41574,92.639999,KORS,2014-04-03
41575,89.540001,KORS,2014-04-04
41576,86.589996,KORS,2014-04-07
41577,88.989998,KORS,2014-04-08
41578,90.510002,KORS,2014-04-09
41579,89.650002,KORS,2014-04-10
41580,86.870003,KORS,2014-04-11
41581,87.120003,KORS,2014-04-14
41582,89.370003,KORS,2014-04-15
41583,90.110001,KORS,2014-04-16
41584,89.93,KORS,2014-04-17
41585,90.68,KORS,2014-04-21
41586,93.199997,KORS,2014-04-22
41587,91.440002,KORS,2014-04-23
41588,91.139999,KORS,2014-04-24
41589,89.879997,KORS,2014-04-25
41590,88.169998,KORS,2014-04-28
41591,90.300003,KORS,2014-04-29
41592,91.199997,KORS,2014-04-30
41593,92.400002,KORS,2014-05-01
41594,93.209999,KORS,2014-05-02
41595,94.739998,KORS,2014-05-05
41596,93.150002,KORS,2014-05-06
41597,91.370003,KORS,2014-05-07
41598,91.809998,KORS,2014-05-08
41599,91.82,KORS,2014-05-09
41600,94.449997,KORS,2014-05-12
41601,93.709999,KORS,2014-05-13
41602,93.379997,KORS,2014-05-14
41603,91.269997,KORS,2014-05-15
41604,92.849998,KORS,2014-05-16
41605,93.050003,KORS,2014-05-19
41606,91.860001,KORS,2014-05-20
41607,93.309998,KORS,2014-05-21
41608,93.660004,KORS,2014-05-22
41609,96.400002,KORS,2014-05-23
41610,95.739998,KORS,2014-05-27
41611,97.010002,KORS,2014-05-28
41612,92.279999,KORS,2014-05-29
41613,94.379997,KORS,2014-05-30
41614,94.449997,KORS,2014-06-02
41615,94.050003,KORS,2014-06-03
41616,93.839996,KORS,2014-06-04
41617,93.360001,KORS,2014-06-05
41618,94.330002,KORS,2014-06-06
41619,93.93,KORS,2014-06-09
41620,94.379997,KORS,2014-06-10
41621,95.370003,KORS,2014-06-11
41622,94.660004,KORS,2014-06-12
41623,93.900002,KORS,2014-06-13
41624,90.290001,KORS,2014-06-16
41625,91.059998,KORS,2014-06-17
41626,90.82,KORS,2014-06-18
41627,89.360001,KORS,2014-06-19
41628,88.599998,KORS,2014-06-20
41629,88.519997,KORS,2014-06-23
41630,88.360001,KORS,2014-06-24
41631,90.129997,KORS,2014-06-25
41632,90.120003,KORS,2014-06-26
41633,90.0,KORS,2014-06-27
41634,88.650002,KORS,2014-06-30
41635,64.080002,KORS,2015-04-01
41636,63.389999,KORS,2015-04-02
41637,63.5,KORS,2015-04-06
41638,64.379997,KORS,2015-04-07
41639,64.879997,KORS,2015-04-08
41640,65.239998,KORS,2015-04-09
41641,64.599998,KORS,2015-04-10
41642,64.120003,KORS,2015-04-13
41643,62.939999,KORS,2015-04-14
41644,63.759998,KORS,2015-04-15
41645,63.720001,KORS,2015-04-16
41646,63.25,KORS,2015-04-17
41647,62.16,KORS,2015-04-20
41648,62.220001,KORS,2015-04-21
41649,62.310001,KORS,2015-04-22
41650,63.34,KORS,2015-04-23
41651,63.48,KORS,2015-04-24
41652,63.02,KORS,2015-04-27
41653,62.68,KORS,2015-04-28
41654,62.5,KORS,2015-04-29
41655,61.860001,KORS,2015-04-30
41656,62.549999,KORS,2015-05-01
41657,62.639999,KORS,2015-05-04
41658,62.57,KORS,2015-05-05
41659,62.349998,KORS,2015-05-06
41660,62.419998,KORS,2015-05-07
41661,62.509998,KORS,2015-05-08
41662,62.82,KORS,2015-05-11
41663,62.150002,KORS,2015-05-12
41664,61.099998,KORS,2015-05-13
41665,61.080002,KORS,2015-05-14
41666,61.02,KORS,2015-05-15
41667,61.16,KORS,2015-05-18
41668,60.720001,KORS,2015-05-19
41669,60.450001,KORS,2015-05-20
41670,61.330002,KORS,2015-05-21
41671,61.630001,KORS,2015-05-22
41672,60.59,KORS,2015-05-26
41673,45.93,KORS,2015-05-27
41674,45.779999,KORS,2015-05-28
41675,46.5,KORS,2015-05-29
41676,47.740002,KORS,2015-06-01
41677,48.599998,KORS,2015-06-02
41678,48.580002,KORS,2015-06-03
41679,49.279999,KORS,2015-06-04
41680,48.869999,KORS,2015-06-05
41681,48.150002,KORS,2015-06-08
41682,48.57,KORS,2015-06-09
41683,48.209999,KORS,2015-06-10
41684,47.84,KORS,2015-06-11
41685,48.23,KORS,2015-06-12
41686,47.099998,KORS,2015-06-15
41687,46.509998,KORS,2015-06-16
41688,46.43,KORS,2015-06-17
41689,46.169998,KORS,2015-06-18
41690,46.599998,KORS,2015-06-19
41691,47.34,KORS,2015-06-22
41692,46.799999,KORS,2015-06-23
41693,46.200001,KORS,2015-06-24
41694,45.369999,KORS,2015-06-25
41695,44.91,KORS,2015-06-26
41696,43.369999,KORS,2015-06-29
41697,42.09,KORS,2015-06-30
41698,50.080002,KORS,2016-07-01
41699,49.16,KORS,2016-07-05
41700,48.540001,KORS,2016-07-06
41701,49.049999,KORS,2016-07-07
41702,50.23,KORS,2016-07-08
41703,51.099998,KORS,2016-07-11
41704,51.91,KORS,2016-07-12
41705,51.720001,KORS,2016-07-13
41706,51.57,KORS,2016-07-14
41707,51.639999,KORS,2016-07-15
41708,52.0,KORS,2016-07-18
41709,51.189999,KORS,2016-07-19
41710,51.59,KORS,2016-07-20
41711,32.540001,KR,2013-04-01
41712,32.790001,KR,2013-04-02
41713,32.040001,KR,2013-04-03
41714,32.310001,KR,2013-04-04
41715,32.040001,KR,2013-04-05
41716,31.879999,KR,2013-04-08
41717,32.060001,KR,2013-04-09
41718,32.650002,KR,2013-04-10
41719,33.169998,KR,2013-04-11
41720,33.110001,KR,2013-04-12
41721,32.720001,KR,2013-04-15
41722,33.299999,KR,2013-04-16
41723,33.43,KR,2013-04-17
41724,33.759998,KR,2013-04-18
41725,33.709999,KR,2013-04-19
41726,34.209999,KR,2013-04-22
41727,34.669998,KR,2013-04-23
41728,34.59,KR,2013-04-24
41729,34.330002,KR,2013-04-25
41730,34.279999,KR,2013-04-26
41731,34.450001,KR,2013-04-29
41732,34.380001,KR,2013-04-30
41733,34.200001,KR,2013-05-01
41734,34.619999,KR,2013-05-02
41735,34.709999,KR,2013-05-03
41736,34.5,KR,2013-05-06
41737,34.990002,KR,2013-05-07
41738,34.73,KR,2013-05-08
41739,34.450001,KR,2013-05-09
41740,34.490002,KR,2013-05-10
41741,33.950001,KR,2013-05-13
41742,34.799999,KR,2013-05-14
41743,35.220001,KR,2013-05-15
41744,35.07,KR,2013-05-16
41745,35.419998,KR,2013-05-17
41746,34.720001,KR,2013-05-20
41747,34.830002,KR,2013-05-21
41748,34.119999,KR,2013-05-22
41749,34.189999,KR,2013-05-23
41750,34.23,KR,2013-05-24
41751,34.540001,KR,2013-05-28
41752,34.419998,KR,2013-05-29
41753,34.389999,KR,2013-05-30
41754,33.669998,KR,2013-05-31
41755,33.84,KR,2013-06-03
41756,33.950001,KR,2013-06-04
41757,33.029999,KR,2013-06-05
41758,33.119999,KR,2013-06-06
41759,34.560001,KR,2013-06-07
41760,34.73,KR,2013-06-10
41761,34.580002,KR,2013-06-11
41762,34.299999,KR,2013-06-12
41763,35.060001,KR,2013-06-13
41764,34.790001,KR,2013-06-14
41765,35.18,KR,2013-06-17
41766,35.52,KR,2013-06-18
41767,35.130001,KR,2013-06-19
41768,32.98,KR,2013-06-20
41769,33.77,KR,2013-06-21
41770,33.990002,KR,2013-06-24
41771,34.509998,KR,2013-06-25
41772,34.48,KR,2013-06-26
41773,34.709999,KR,2013-06-27
41774,34.540001,KR,2013-06-28
41775,43.619999,KR,2014-04-01
41776,45.259998,KR,2014-04-02
41777,44.959999,KR,2014-04-03
41778,44.68,KR,2014-04-04
41779,44.139999,KR,2014-04-07
41780,44.310001,KR,2014-04-08
41781,44.720001,KR,2014-04-09
41782,43.869999,KR,2014-04-10
41783,44.0,KR,2014-04-11
41784,44.580002,KR,2014-04-14
41785,44.02,KR,2014-04-15
41786,44.32,KR,2014-04-16
41787,44.279999,KR,2014-04-17
41788,44.709999,KR,2014-04-21
41789,45.200001,KR,2014-04-22
41790,45.450001,KR,2014-04-23
41791,45.349998,KR,2014-04-24
41792,45.150002,KR,2014-04-25
41793,45.540001,KR,2014-04-28
41794,45.549999,KR,2014-04-29
41795,46.040001,KR,2014-04-30
41796,46.169998,KR,2014-05-01
41797,46.509998,KR,2014-05-02
41798,46.450001,KR,2014-05-05
41799,46.389999,KR,2014-05-06
41800,46.349998,KR,2014-05-07
41801,46.049999,KR,2014-05-08
41802,46.360001,KR,2014-05-09
41803,46.689999,KR,2014-05-12
41804,46.59,KR,2014-05-13
41805,46.669998,KR,2014-05-14
41806,46.290001,KR,2014-05-15
41807,46.990002,KR,2014-05-16
41808,46.810001,KR,2014-05-19
41809,46.540001,KR,2014-05-20
41810,46.990002,KR,2014-05-21
41811,46.310001,KR,2014-05-22
41812,46.849998,KR,2014-05-23
41813,47.0,KR,2014-05-27
41814,46.689999,KR,2014-05-28
41815,46.700001,KR,2014-05-29
41816,47.740002,KR,2014-05-30
41817,47.509998,KR,2014-06-02
41818,47.849998,KR,2014-06-03
41819,48.040001,KR,2014-06-04
41820,48.18,KR,2014-06-05
41821,48.130001,KR,2014-06-06
41822,48.459999,KR,2014-06-09
41823,47.91,KR,2014-06-10
41824,48.009998,KR,2014-06-11
41825,47.240002,KR,2014-06-12
41826,47.150002,KR,2014-06-13
41827,47.080002,KR,2014-06-16
41828,46.889999,KR,2014-06-17
41829,47.27,KR,2014-06-18
41830,49.66,KR,2014-06-19
41831,49.84,KR,2014-06-20
41832,49.400002,KR,2014-06-23
41833,49.169998,KR,2014-06-24
41834,49.220001,KR,2014-06-25
41835,49.389999,KR,2014-06-26
41836,49.919998,KR,2014-06-27
41837,49.43,KR,2014-06-30
41838,76.769997,KR,2015-04-01
41839,77.129997,KR,2015-04-02
41840,76.970001,KR,2015-04-06
41841,76.360001,KR,2015-04-07
41842,76.900002,KR,2015-04-08
41843,76.809998,KR,2015-04-09
41844,77.07,KR,2015-04-10
41845,76.330002,KR,2015-04-13
41846,75.220001,KR,2015-04-14
41847,73.910004,KR,2015-04-15
41848,73.370003,KR,2015-04-16
41849,71.839996,KR,2015-04-17
41850,71.279999,KR,2015-04-20
41851,71.830002,KR,2015-04-21
41852,70.389999,KR,2015-04-22
41853,70.93,KR,2015-04-23
41854,71.699997,KR,2015-04-24
41855,70.550003,KR,2015-04-27
41856,69.419998,KR,2015-04-28
41857,68.790001,KR,2015-04-29
41858,68.910004,KR,2015-04-30
41859,70.129997,KR,2015-05-01
41860,70.010002,KR,2015-05-04
41861,68.209999,KR,2015-05-05
41862,69.800003,KR,2015-05-06
41863,70.650002,KR,2015-05-07
41864,71.790001,KR,2015-05-08
41865,71.839996,KR,2015-05-11
41866,71.339996,KR,2015-05-12
41867,71.230003,KR,2015-05-13
41868,72.440002,KR,2015-05-14
41869,73.099998,KR,2015-05-15
41870,73.089996,KR,2015-05-18
41871,73.470001,KR,2015-05-19
41872,73.760002,KR,2015-05-20
41873,74.050003,KR,2015-05-21
41874,74.419998,KR,2015-05-22
41875,74.230003,KR,2015-05-26
41876,74.190002,KR,2015-05-27
41877,73.940002,KR,2015-05-28
41878,72.800003,KR,2015-05-29
41879,72.989998,KR,2015-06-01
41880,72.300003,KR,2015-06-02
41881,72.589996,KR,2015-06-03
41882,72.199997,KR,2015-06-04
41883,71.010002,KR,2015-06-05
41884,70.690002,KR,2015-06-08
41885,70.699997,KR,2015-06-09
41886,71.290001,KR,2015-06-10
41887,71.779999,KR,2015-06-11
41888,71.650002,KR,2015-06-12
41889,71.739998,KR,2015-06-15
